,quarter,time,down,togo,location,away_team,home_team,detail
28,1,3:04,1,10,NOR 24,0,7,Eno Benjamin left end for 2 yards (tackle by Cory Littleton)
29,1,2:22,2,8,NOR 26,0,7,Taysom Hill left end for 7 yards (tackle by Yetur Gross-Matos and C.J. Henderson)
30,1,1:41,3,1,NOR 33,0,7,Alvin Kamara left end for 22 yards (tackle by Myles Hartsfield)
31,1,0:56,1,10,CAR 45,0,7,"Taysom Hill sacked by Phil Hoskins for no gain. Penalty on Phil Hoskins: Face Mask (15 Yards), 15 yards (accepted) (no play)"
32,1,0:37,1,10,CAR 30,0,7,Alvin Kamara right guard for 1 yard (tackle by Shaq Thompson and Derrick Brown)
33,2,15:00,2,9,CAR 29,0,7,Andy Dalton pass complete short right to Alvin Kamara for 3 yards (tackle by Jeremy Chinn)
34,2,14:24,3,6,CAR 26,0,7,Andy Dalton pass incomplete short right intended for Alvin Kamara
35,2,14:20,4,6,CAR 26,0,7,Wil Lutz 44 yard field goal no good
36,2,14:15,1,10,CAR 34,0,7,Sam Darnold pass incomplete short right intended for Terrace Marshall
37,2,14:07,2,10,CAR 34,0,7,Chuba Hubbard right guard for 1 yard (tackle by Malcolm Roach and Cameron Jordan)
38,2,13:26,3,9,CAR 35,0,7,Sam Darnold pass incomplete short right
39,2,13:18,4,9,CAR 35,0,7,"Johnny Hekker punts 50 yards, fair catch by Rashid Shaheed at NO-15"
40,2,13:11,1,10,NOR 15,0,7,Alvin Kamara right guard for 4 yards (tackle by Marquan McCall)
41,2,12:34,2,6,NOR 19,0,7,Alvin Kamara right tackle for 4 yards (tackle by Marquan McCall)
42,2,11:54,3,2,NOR 23,0,7,Alvin Kamara right guard for 3 yards (tackle by Bravvion Roy)
43,2,11:16,1,10,NOR 26,0,7,Andy Dalton pass complete short left to Rashid Shaheed for 10 yards (tackle by Josh Norman)
44,2,10:42,1,10,NOR 36,0,7,Andy Dalton pass complete deep right to Rashid Shaheed for 18 yards
45,2,10:09,1,10,CAR 46,0,7,Rashid Shaheed right end for 7 yards (tackle by Marquis Haynes)
46,2,9:31,2,3,CAR 39,0,7,Taysom Hill right end for 10 yards (tackle by Marquis Haynes)
47,2,8:50,1,10,CAR 29,0,7,Andy Dalton pass incomplete deep right intended for Marquez Callaway
48,2,8:45,2,10,CAR 29,0,7,Alvin Kamara right guard for 2 yards (tackle by Cory Littleton)
49,2,8:05,3,8,CAR 27,0,7,Alvin Kamara left end for 7 yards (tackle by Jeremy Chinn and Josh Norman)
50,2,7:21,4,1,CAR 20,0,7,Alvin Kamara right guard for -3 yards (tackle by Frankie Luvu)
51,2,7:18,1,10,CAR 24,0,7,D'Onta Foreman right tackle for 9 yards (tackle by Alontae Taylor)
52,2,6:44,2,1,CAR 33,0,7,D'Onta Foreman right guard for no gain (tackle by Kentavius Street and Tanoh Kpassagnon)
53,2,6:08,3,1,CAR 33,0,7,Sam Darnold up the middle for 3 yards (tackle by Marcus Davenport)
54,2,5:30,1,10,CAR 36,0,7,Sam Darnold scrambles left end for 3 yards (tackle by Marshon Lattimore)
55,2,4:41,2,7,CAR 39,0,7,D'Onta Foreman left end for 6 yards (tackle by Cameron Jordan and Shy Tuttle)
56,2,3:57,3,1,CAR 45,0,7,Sam Darnold pass complete short left to Tommy Tremble for 2 yards (tackle by Daniel Sorensen)
57,2,3:16,1,10,CAR 47,0,7,"Sam Darnold pass incomplete short left intended for D.J. Moore. Penalty on Carl Granderson: Defensive Offside, 5 yards (accepted) (no play)"
58,2,3:14,1,5,NOR 48,0,7,D'Onta Foreman right guard for 1 yard (tackle by Marshon Lattimore)
59,2,2:35,2,4,NOR 47,0,7,D'Onta Foreman left end for 2 yards (tackle by Carl Granderson)
60,2,2:00,3,2,NOR 45,0,7,Chuba Hubbard left guard for 3 yards (tackle by Cameron Jordan)
61,2,1:25,1,10,NOR 42,0,7,Chuba Hubbard left tackle for 8 yards (tackle by Tyrann Mathieu and Demario Davis)
62,2,0:59,2,2,NOR 34,0,7,Sam Darnold pass incomplete short right intended for Chuba Hubbard (defended by Shy Tuttle)
63,2,0:54,3,2,NOR 34,0,7,Chuba Hubbard right guard for 5 yards (tackle by Alontae Taylor)
64,2,0:48,1,10,NOR 30,0,7,Sam Darnold pass incomplete deep left
65,2,0:40,2,10,NOR 29,0,7,Sam Darnold pass deep left intended for D.J. Moore is intercepted by Tyrann Mathieu at NO-2 and returned for 41 yards (tackle by Terrace Marshall)
66,2,0:27,1,10,NOR 43,0,7,Andy Dalton pass incomplete deep middle intended for Chris Olave
67,2,0:21,2,10,NOR 43,0,7,Andy Dalton pass complete short middle to Juwan Johnson for 21 yards (tackle by Xavier Woods)
68,2,0:16,1,10,CAR 36,0,7,"Andy Dalton pass complete short right to Chris Olave for 12 yards. Chris Olave fumbles (forced by C.J. Henderson), recovered by Xavier Woods at CAR-19 and returned for 30 yards (tackle by Juwan Johnson)"
69,2,0:03,1,10,CAR 49,0,7,Sam Darnold sacked by J.T. Gray for -8 yards
70,3,15:00,0,0,NOR 35,0,7,"Wil Lutz kicks off 65 yards, returned by Raheem Blackshear for 18 yards (tackle by J.T. Gray)"
71,3,14:56,1,10,CAR 18,0,7,Sam Darnold pass incomplete short right
72,3,14:52,2,10,CAR 18,0,7,D'Onta Foreman left end for 21 yards (tackle by Daniel Sorensen)
73,3,14:12,1,10,CAR 39,0,7,D'Onta Foreman left guard for 11 yards (tackle by Daniel Sorensen)
74,3,13:31,1,10,CAR 50,0,7,Chuba Hubbard left end for 7 yards (tackle by Tanoh Kpassagnon and Marshon Lattimore)
75,3,12:50,2,3,NOR 43,0,7,Sam Darnold pass complete short right to Laviska Shenault for 8 yards (tackle by Marshon Lattimore and Demario Davis)
76,3,12:08,1,10,NOR 35,0,7,D'Onta Foreman right guard for 1 yard (tackle by Marcus Davenport)
77,3,11:56,2,9,NOR 34,0,7,"Penalty on Marcus Davenport: Disqualification / Defense, 15 yards (offset) Penalty on D'Onta Foreman: Disqualification / Offense, 15 yards (offset) (no play)"
78,3,11:36,2,9,NOR 34,0,7,Chuba Hubbard left guard for 5 yards (tackle by Demario Davis and Daniel Sorensen)
79,3,10:54,3,4,NOR 29,0,7,Sam Darnold pass complete short left to D.J. Moore for 10 yards
80,3,10:15,1,10,NOR 19,0,7,Chuba Hubbard right guard for 6 yards (tackle by Tyrann Mathieu)
81,3,9:38,2,4,NOR 13,0,7,Chuba Hubbard left tackle for 2 yards (tackle by Shy Tuttle)
82,3,8:54,3,2,NOR 11,0,7,Chuba Hubbard right guard for 2 yards (tackle by Tanoh Kpassagnon)
83,3,8:19,1,9,NOR 9,0,7,Chuba Hubbard right guard for -1 yards (tackle by Cameron Jordan and Kentavius Street)
84,3,7:37,2,10,NOR 10,0,7,Chuba Hubbard left end for 7 yards (tackle by Shy Tuttle)
85,3,6:52,3,3,NOR 3,6,7,"Sam Darnold left tackle for 2 yards. Sam Darnold fumbles (forced by Tyrann Mathieu), recovered by Michael Jordan in end zone, touchdown"
86,3,6:45,0,0,NOR 15,7,7,Eddy Pineiro kicks extra point good
87,3,6:45,0,0,CAR 35,7,7,"Eddy Pineiro kicks off 65 yards, touchback."
88,3,6:45,1,10,NOR 25,7,7,Andy Dalton pass complete short right to Tre'Quan Smith for 6 yards (tackle by Josh Norman)
89,3,6:04,2,4,NOR 31,7,7,Taysom Hill left end for 1 yard (tackle by Josh Norman)
90,3,5:17,3,3,NOR 32,7,7,Andy Dalton pass incomplete short right intended for Chris Olave (defended by Jeremy Chinn)
91,3,5:11,4,3,NOR 32,7,7,"Blake Gillikin punts 68 yards, touchback."
92,3,5:04,1,10,CAR 20,7,7,Chuba Hubbard left guard for no gain (tackle by Carl Granderson)
93,3,4:21,2,10,CAR 20,7,7,Raheem Blackshear right guard for 1 yard (tackle by Pete Werner and Carl Granderson)
94,3,3:35,3,9,CAR 21,7,7,Chuba Hubbard right guard for 7 yards (tackle by David Onyemata and Kaden Elliss)
95,3,2:47,4,2,CAR 28,7,7,"Johnny Hekker punts 45 yards, fair catch by Rashid Shaheed at NO-27"
96,3,2:40,1,10,NOR 27,7,7,Alvin Kamara left guard for 8 yards (tackle by Josh Norman)
97,3,2:04,2,2,NOR 35,7,7,Alvin Kamara right tackle for 1 yard (tackle by Derrick Brown and Frankie Luvu)
98,3,1:25,3,1,NOR 36,7,7,"Andy Dalton up the middle for no gain NOR challenged the short of the line to gain ruling, and the original play was overturned. Andy Dalton up the middle for 2 yards (tackle by Amare Barno and Frankie Luvu)"
99,3,1:05,1,10,NOR 38,7,7,Alvin Kamara left guard for 3 yards (tackle by Shaq Thompson and Henry Anderson)
100,3,0:32,2,7,NOR 41,7,7,Andy Dalton pass complete short left to Chris Olave for 5 yards (tackle by C.J. Henderson)
101,4,15:00,3,2,NOR 46,7,7,Andy Dalton pass complete short right to Taysom Hill for 1 yard (tackle by Amare Barno)
102,4,14:19,4,1,NOR 47,7,7,"Penalty on Derrick Brown: Encroachment, 5 yards (accepted) (no play)"
103,4,13:56,1,10,CAR 48,7,7,"Alvin Kamara left end for no gain (tackle by Cory Littleton and Frankie Luvu). Penalty on Adam Trautman: Offensive Holding, 10 yards (accepted) (no play)"
104,4,13:27,1,20,NOR 42,7,7,Andy Dalton pass incomplete deep right intended for Chris Olave
105,4,13:21,2,20,NOR 42,7,7,Andy Dalton pass complete short right to Chris Olave for 11 yards (tackle by C.J. Henderson)
106,4,12:39,3,9,CAR 47,7,7,Andy Dalton sacked by Amare Barno for -10 yards
107,4,11:59,4,19,NOR 43,7,7,"Blake Gillikin punts 37 yards, fair catch by Andre Roberts at CAR-20"
108,4,11:53,1,10,CAR 20,7,7,Chuba Hubbard left end for 6 yards (tackle by Demario Davis)
109,4,11:19,2,4,CAR 26,7,7,Chuba Hubbard right guard for 1 yard (tackle by Demario Davis and Kaden Elliss)
110,4,10:35,3,3,CAR 27,7,7,Sam Darnold scrambles left end for 11 yards (tackle by Tyrann Mathieu)
111,4,9:51,1,10,CAR 38,7,7,Chuba Hubbard left guard for 3 yards (tackle by Tyrann Mathieu and Shy Tuttle)
112,4,9:11,2,7,CAR 41,7,7,Chuba Hubbard left guard for 3 yards (tackle by Cameron Jordan)
113,4,8:30,3,4,CAR 44,7,7,Sam Darnold pass incomplete short left
114,4,8:22,4,4,CAR 44,7,7,"Johnny Hekker punts 41 yards, fair catch by Rashid Shaheed at NO-15"
115,4,8:16,1,10,NOR 15,7,7,Alvin Kamara right guard for no gain (tackle by Shaq Thompson)
116,4,7:38,2,10,NOR 15,7,7,Andy Dalton pass complete short right to David Johnson for 7 yards (tackle by Shaq Thompson and Frankie Luvu)
117,4,7:05,3,3,NOR 22,7,7,Andy Dalton pass incomplete short left intended for Chris Olave
118,4,7:02,4,3,NOR 22,7,7,"Blake Gillikin punts 39 yards, returned by Andre Roberts for 2 yards. Andre Roberts fumbles (forced by Andrew Dowell), recovered by Giovanni Ricci at CAR-41 (tackle by Zach Wood)"
119,4,6:50,1,10,CAR 41,7,7,Chuba Hubbard right tackle for -2 yards (tackle by Demario Davis)
120,4,6:09,2,12,CAR 39,7,7,Chuba Hubbard right tackle for 1 yard (tackle by Tanoh Kpassagnon)
121,4,5:32,3,11,CAR 40,7,7,"Sam Darnold aborted snap, recovered by Sam Darnold at CAR-34 Sam Darnold for no gain (tackle by Tyrann Mathieu)"
122,4,4:56,4,11,CAR 40,7,7,"Johnny Hekker punts 50 yards, fair catch by Rashid Shaheed at NO-10"
123,4,4:49,1,10,NOR 10,7,7,Alvin Kamara right guard for 9 yards (tackle by Josh Norman)
124,4,4:11,2,1,NOR 19,7,7,Alvin Kamara right guard for 6 yards (tackle by Myles Hartsfield and Bravvion Roy)
125,4,3:36,1,10,NOR 25,7,7,Andy Dalton pass complete short right to Adam Trautman for 18 yards (tackle by Myles Hartsfield)
126,4,2:56,1,10,NOR 43,7,7,Alvin Kamara right end for 6 yards (tackle by Shaq Thompson)
127,4,2:11,2,4,NOR 49,7,7,Alvin Kamara left guard for no gain (tackle by Derrick Brown and Shaq Thompson)
128,4,2:00,3,4,NOR 49,7,7,Andy Dalton pass incomplete short right intended for Rashid Shaheed
129,4,1:57,4,4,NOR 49,7,7,Blake Gillikin punts 38 yards downed by Andrew Dowell
130,4,1:47,1,10,CAR 13,7,7,Sam Darnold pass deep right intended for D.J. Moore is intercepted by Daniel Sorensen at CAR-49 and returned for 14 yards (tackle by Shi Smith)
131,4,1:36,1,10,CAR 35,7,7,Alvin Kamara left tackle for no gain (tackle by Bravvion Roy and Derrick Brown)
132,4,1:33,2,10,CAR 35,7,7,Taysom Hill right tackle for -2 yards (tackle by Frankie Luvu and Cory Littleton)
133,4,1:28,3,12,CAR 37,7,7,Andy Dalton pass incomplete deep right intended for Chris Olave
134,4,1:24,4,12,CAR 37,7,7,Wil Lutz 55 yard field goal no good blocked by C.J. Henderson
135,4,1:20,1,10,CAR 45,7,7,Sam Darnold sacked by David Onyemata for -3 yards
136,4,0:56,2,13,CAR 42,7,7,Sam Darnold scrambles left end for 13 yards (tackle by Marshon Lattimore)
137,4,0:24,1,10,NOR 45,7,7,Sam Darnold pass incomplete short left intended for Shi Smith (defended by Bradley Roby)
138,4,0:19,2,10,NOR 45,7,7,Sam Darnold pass complete short middle to Terrace Marshall for 21 yards (tackle by Marshon Lattimore and Tyrann Mathieu)
139,4,0:11,1,10,NOR 24,7,7,Chuba Hubbard right guard for no gain (tackle by Cameron Jordan and Pete Werner)
140,4,0:03,2,10,NOR 24,10,7,Eddy Pineiro 42 yard field goal good
