,quarter,time,down,togo,location,away_team,home_team,detail
47,2,9:24,2,2,ARI 37,3,3,Geno Smith pass complete short left to D'Wayne Eskridge for 11 yards (tackle by Zaven Collins and Marco Wilson)
48,2,9:05,1,10,ARI 26,3,3,Geno Smith pass complete short left to Colby Parkinson for 7 yards (tackle by Jalen Thompson)
49,2,8:30,2,3,ARI 19,3,3,Kenneth Walker left tackle for 4 yards (tackle by Markus Golden)
50,2,7:53,1,10,ARI 15,3,3,Kenneth Walker up the middle for 2 yards (tackle by Markus Golden)
51,2,7:23,2,8,ARI 13,3,3,Geno Smith left tackle for 6 yards (tackle by Rashard Lawrence)
52,2,6:54,3,2,ARI 7,3,3,Kenneth Walker up the middle for -2 yards (tackle by Rashard Lawrence)
53,2,6:09,4,4,ARI 9,3,6,Jason Myers 27 yard field goal good
54,2,6:05,0,0,SEA 35,3,6,"Jason Myers kicks off 65 yards, returned by Greg Dortch for 25 yards (tackle by Michael Jackson)"
55,2,5:59,1,10,ARI 25,3,6,Kyler Murray pass complete deep left to Marquise Brown for 24 yards. Marquise Brown fumbles (forced by Ryan Neal)
56,2,5:14,1,10,ARI 49,3,6,Kyler Murray up the middle for no gain (tackle by Shelby Harris)
57,2,4:43,2,10,ARI 49,3,6,Kyler Murray pass complete short right to Rondale Moore for 2 yards (tackle by Boye Mafe)
58,2,4:03,3,8,SEA 49,3,6,Kyler Murray sacked by Ryan Neal for -6 yards
59,2,3:22,4,14,ARI 45,3,6,Andy Lee punts 37 yards out of bounds
60,2,3:12,1,10,SEA 18,3,6,Geno Smith pass complete short left to Tyler Lockett for 7 yards (tackle by Marco Wilson)
61,2,2:42,2,3,SEA 25,3,6,Geno Smith up the middle for 2 yards (tackle by Zach Allen)
62,2,2:06,3,1,SEA 27,3,6,DeeJay Dallas right tackle for 2 yards (tackle by Budda Baker and Byron Murphy)
63,2,1:59,1,10,SEA 29,3,6,"Geno Smith pass incomplete short right intended for Noah Fant (defended by Isaiah Simmons) Replay Assistant challenged the pass completion ruling, and the play was upheld."
64,2,1:52,2,10,SEA 29,3,6,"Geno Smith scrambles left end for no gain. Penalty on Charles Cross: Offensive Holding, 10 yards (accepted) (no play)"
65,2,1:41,2,20,SEA 19,3,6,DeeJay Dallas left guard for -1 yards (tackle by Markus Golden)
66,2,1:36,3,21,SEA 18,3,6,Geno Smith pass complete short middle to Noah Fant for 5 yards (tackle by Dennis Gardeck and Isaiah Simmons)
67,2,1:29,4,16,SEA 23,3,6,"Michael Dickson punts 46 yards, returned by Greg Dortch for 5 yards (tackle by Nick Bellore)"
68,2,1:17,1,10,ARI 36,3,6,Kyler Murray pass incomplete deep left intended for Marquise Brown
69,2,1:12,2,10,ARI 36,3,6,"Kyler Murray sacked by Darrell Taylor for -10 yards. Kyler Murray fumbles (forced by Darrell Taylor), recovered by Kelvin Beachum at ARI-24 Penalty on ARI: Illegal Formation, 5 yards (declined) "
70,2,1:06,3,22,ARI 24,3,6,Kyler Murray pass complete to Rondale Moore for 9 yards (tackle by Uchenna Nwosu)
71,2,0:59,4,13,ARI 33,3,6,"Andy Lee punts 35 yards, fair catch by DeeJay Dallas at SEA-32"
72,2,0:55,1,10,SEA 32,3,6,Geno Smith pass complete short left to Marquise Goodwin for 22 yards (tackle by Jalen Thompson and Christian Matthew)
73,2,0:31,1,10,ARI 46,3,6,Geno Smith scrambles up the middle for 24 yards (tackle by Jalen Thompson)
74,2,0:23,1,10,ARI 22,3,6,Geno Smith pass complete short right to Noah Fant for 7 yards (tackle by Marco Wilson)
75,2,0:17,2,3,ARI 15,3,6,Geno Smith pass complete short left to Marquise Goodwin for 4 yards
76,2,0:12,1,10,ARI 11,3,6,"Penalty on Phil Haynes: False Start, 4 yards (accepted) (no play)"
77,2,0:12,1,14,ARI 15,3,6,Geno Smith pass incomplete short middle intended for Tyler Lockett
78,2,0:09,2,14,ARI 15,3,6,Geno Smith pass incomplete short left intended for D.K. Metcalf
79,2,0:04,3,14,ARI 15,3,9,Jason Myers 34 yard field goal good
80,3,15:00,0,0,ARI 35,3,9,"Matt Ammendola kicks off 65 yards, touchback."
81,3,15:00,1,10,SEA 25,3,9,Geno Smith pass complete short right to Kenneth Walker for 7 yards (tackle by Isaiah Simmons)
82,3,14:18,2,3,SEA 32,3,9,Geno Smith pass incomplete short middle
83,3,14:18,3,13,SEA 22,3,9,Geno Smith sacked by Zaven Collins for -8 yards
84,3,13:39,4,21,SEA 14,3,9,"Michael Dickson punts 53 yards, returned by Greg Dortch for 7 yards (tackle by Isaiah Dunn)"
85,3,13:26,1,10,ARI 40,3,9,Eno Benjamin up the middle for 4 yards (tackle by Shelby Harris and Poona Ford)
86,3,13:04,2,6,ARI 44,3,9,"Eno Benjamin right tackle for 1 yard (tackle by Cody Barton and Quandre Diggs). Penalty on D.J. Humphries: Offensive Holding, 10 yards (accepted) "
87,3,12:59,2,15,ARI 35,3,9,Kyler Murray pass complete short middle to Rondale Moore for 16 yards (tackle by Uchenna Nwosu)
88,3,12:31,1,10,SEA 49,3,9,Eno Benjamin right tackle for -1 yards (tackle by Poona Ford and Boye Mafe)
89,3,12:02,2,11,ARI 50,3,9,Kyler Murray scrambles right end for 15 yards (tackle by Ryan Neal)
90,3,11:19,1,10,SEA 35,3,9,Eno Benjamin up the middle for 1 yard (tackle by Quinton Jefferson and Myles Adams)
91,3,10:41,2,9,SEA 34,3,9,Kyler Murray pass complete short left to Zach Ertz for 6 yards (tackle by Tariq Woolen)
92,3,9:55,3,3,SEA 28,3,9,Eno Benjamin up the middle for 1 yard (tackle by Christian Jones)
93,3,9:19,4,2,SEA 27,3,9,Kyler Murray pass incomplete intended for A.J. Green
94,3,9:11,1,10,SEA 28,3,9,Geno Smith pass complete to Colby Parkinson for 4 yards (tackle by Marco Wilson)
95,3,8:39,2,5,SEA 32,3,9,"Geno Smith pass incomplete. Penalty on Jesse Luketa: Roughing the Passer, 15 yards (accepted) (no play)"
96,3,8:33,1,10,SEA 47,3,9,Geno Smith pass complete short left to D'Wayne Eskridge for 12 yards (tackle by Byron Murphy)
97,3,8:10,1,10,ARI 41,3,9,Geno Smith up the middle for 4 yards (tackle by Rashard Lawrence)
98,3,7:26,2,6,ARI 37,3,9,Kenneth Walker up the middle for no gain (tackle by Zaven Collins and Markus Golden)
99,3,6:41,3,6,ARI 37,3,9,"Geno Smith pass incomplete intended for D.K. Metcalf. Penalty on Cameron Thomas: Defensive Holding, 5 yards (accepted) (no play)"
100,3,6:35,1,10,ARI 32,3,9,Kenneth Walker right end for 21 yards (tackle by Jalen Thompson)
101,3,5:47,1,10,ARI 11,3,9,Kenneth Walker left guard for 1 yard (tackle by Victor Dimukeje)
102,3,5:11,2,9,ARI 10,3,9,Geno Smith pass complete short right to Noah Fant for 2 yards
103,3,4:36,3,7,ARI 8,3,9,Geno Smith sacked by Markus Golden for -6 yards
104,3,4:15,4,13,ARI 14,3,12,Jason Myers 32 yard field goal good
105,3,4:11,0,0,SEA 35,3,12,"Jason Myers kicks off 65 yards, touchback."
106,3,4:11,1,10,ARI 25,3,12,Kyler Murray pass complete deep middle to Zach Ertz for 32 yards (tackle by Ryan Neal)
107,3,3:47,1,10,SEA 43,3,12,Keaontay Ingram right tackle for 3 yards (tackle by Poona Ford and Jordyn Brooks)
108,3,3:12,2,7,SEA 40,3,12,"Penalty on D.J. Humphries: False Start, 5 yards (accepted) (no play)"
109,3,3:04,2,12,SEA 45,3,12,Kyler Murray pass complete short right to Eno Benjamin for 6 yards (tackle by Ryan Neal)
110,3,2:32,3,6,SEA 39,3,12,"Kyler Murray scrambles for 9 yards. Kyler Murray fumbles (forced by Coby Bryant), recovered by Tariq Woolen at SEA-19"
111,3,2:20,1,10,SEA 19,3,12,Kenneth Walker left end for -2 yards (tackle by Zach Allen and Zaven Collins)
112,3,1:45,2,12,SEA 17,3,12,Geno Smith pass incomplete short middle intended for D.K. Metcalf (defended by Zaven Collins)
113,3,1:40,3,12,SEA 17,3,12,Geno Smith sacked by Myjai Sanders for -7 yards
114,3,0:59,4,19,SEA 10,9,12,"Michael Dickson for -10 yards. Michael Dickson fumbles (forced by Zeke Turner), recovered by Chris Banjo in end zone, touchdown"
115,3,0:54,0,0,SEA 15,9,12,Matt Ammendola kicks extra point no good
116,3,0:54,0,0,ARI 35,9,12,"Matt Ammendola kicks off 65 yards, touchback."
117,3,0:54,1,10,SEA 25,9,12,Geno Smith pass complete short right to Noah Fant for 15 yards (tackle by Zaven Collins)
118,3,0:19,1,10,SEA 40,9,12,Geno Smith pass complete short right to D'Wayne Eskridge for 16 yards (tackle by Budda Baker)
119,4,15:00,1,10,ARI 44,9,12,Geno Smith pass complete short middle to D.K. Metcalf for 17 yards (tackle by Chris Banjo and Zaven Collins)
120,4,14:29,1,10,ARI 27,9,12,Geno Smith pass incomplete short right intended for D.K. Metcalf (defended by Tanner Vallejo)
121,4,14:25,2,10,ARI 27,9,12,Geno Smith pass complete short left to Kenneth Walker for 6 yards (tackle by Rashard Lawrence)
122,4,13:53,3,4,ARI 21,9,12,Geno Smith pass complete short right to Tyler Lockett for 10 yards (tackle by Marco Wilson)
123,4,13:31,1,10,ARI 11,9,18,"Kenneth Walker up the middle for 11 yards, touchdown"
124,4,13:24,0,0,ARI 15,9,19,Jason Myers kicks extra point good
125,4,13:24,0,0,SEA 35,9,19,"Jason Myers kicks off 65 yards, touchback."
126,4,13:24,1,10,ARI 25,9,19,Kyler Murray scrambles left end for 6 yards (tackle by Tariq Woolen)
127,4,12:53,2,4,ARI 31,9,19,Kyler Murray pass complete short left to Zach Ertz for 7 yards (tackle by Jordyn Brooks)
128,4,12:28,1,10,ARI 38,9,19,Eno Benjamin left guard for 5 yards (tackle by Bryan Mone and Shelby Harris)
129,4,11:59,2,5,ARI 43,9,19,Kyler Murray pass complete short middle to Marquise Brown for 26 yards (tackle by Quandre Diggs and Ryan Neal)
130,4,11:35,1,10,SEA 31,9,19,Kyler Murray pass incomplete deep left intended for Zach Ertz
131,4,11:29,2,10,SEA 31,9,19,Kyler Murray pass complete short right to Marquise Brown for 9 yards (tackle by Michael Jackson)
132,4,10:55,3,1,SEA 22,9,19,"Penalty on Trey McBride: False Start, 5 yards (accepted) (no play)"
133,4,10:50,3,6,SEA 27,9,19,Kyler Murray pass complete short left to Zach Ertz for 4 yards (tackle by Quandre Diggs)
134,4,10:12,4,2,SEA 23,9,19,Kyler Murray sacked by Quinton Jefferson for -12 yards
135,4,10:06,1,10,SEA 35,9,19,Kenneth Walker up the middle for -3 yards (tackle by J.J. Watt)
136,4,9:27,2,13,SEA 32,9,19,Geno Smith pass incomplete short right intended for Kenneth Walker
137,4,9:21,3,13,SEA 32,9,19,Geno Smith sacked by Zaven Collins for -10 yards
138,4,8:35,4,23,SEA 22,9,19,"Michael Dickson punts 64 yards, returned by Greg Dortch for 3 yards (tackle by Cullen Gillaspia)"
139,4,8:24,1,10,ARI 17,9,19,"Kyler Murray sacked by Poona Ford for -9 yards. Penalty on Sean Harlow: Offensive Holding, 10 yards (declined) "
140,4,8:05,2,19,ARI 8,9,19,Kyler Murray pass incomplete short middle intended for Zach Ertz (defended by Poona Ford)
141,4,7:59,3,19,ARI 8,9,19,Kyler Murray pass incomplete short right intended for Rondale Moore
142,4,7:53,4,19,ARI 8,9,19,"Andy Lee punts 48 yards, returned by DeeJay Dallas for 8 yards (tackle by Antonio Hamilton)"
143,4,7:41,1,10,ARI 48,9,19,Kenneth Walker up the middle for 2 yards (tackle by Tanner Vallejo and Markus Golden)
144,4,7:04,2,8,ARI 46,9,19,Geno Smith pass incomplete short left intended for Tyler Lockett (defended by Isaiah Simmons)
145,4,6:59,3,8,ARI 46,9,19,Geno Smith pass incomplete deep middle intended for Tyler Lockett (defended by Marco Wilson)
146,4,6:52,4,8,ARI 46,9,19,"Michael Dickson punts 46 yards, touchback.. Penalty on Byron Murphy: Illegal Block Above the Waist, 13 yards (accepted) "
147,4,6:40,1,10,ARI 7,9,19,Kyler Murray pass complete short left to Zach Ertz for 7 yards (tackle by Tariq Woolen)
148,4,6:19,2,3,ARI 14,9,19,Kyler Murray pass incomplete deep left intended for Zach Ertz (defended by Ryan Neal)
149,4,6:13,3,3,ARI 14,9,19,Kyler Murray pass incomplete short right intended for Rondale Moore
150,4,6:10,4,3,ARI 14,9,19,Kyler Murray pass complete short middle to Zach Ertz for 6 yards (tackle by Tariq Woolen)
151,4,5:50,1,10,ARI 20,9,19,Kyler Murray pass incomplete deep left intended for Rondale Moore (defended by Coby Bryant)
152,4,5:44,2,10,ARI 20,9,19,Kyler Murray pass complete short left to Eno Benjamin for 10 yards (tackle by Jordyn Brooks and Coby Bryant)
153,4,5:22,1,10,ARI 30,9,19,Kyler Murray scrambles right end for 15 yards (tackle by Quandre Diggs)
154,4,4:58,1,10,ARI 45,9,19,Kyler Murray pass complete short left to Rondale Moore for -7 yards (tackle by Darrell Taylor and Myles Adams)
155,4,4:30,2,17,ARI 38,9,19,Kyler Murray scrambles left guard for 6 yards (tackle by Jordyn Brooks)
156,4,4:04,3,11,ARI 44,9,19,Kyler Murray pass incomplete deep left intended for Marquise Brown
157,4,3:59,4,11,ARI 44,9,19,Kyler Murray pass deep left intended for Marquise Brown is intercepted by Tariq Woolen at SEA-25 and returned for no gain (tackle by Marquise Brown)
158,4,3:52,1,10,SEA 25,9,19,Kenneth Walker up the middle for 1 yard (tackle by Budda Baker and Zach Allen)
159,4,3:09,2,9,SEA 26,9,19,Kenneth Walker right tackle for 3 yards (tackle by Rashard Lawrence and Zach Allen)
160,4,3:01,3,6,SEA 29,9,19,Geno Smith pass complete deep left to D.K. Metcalf for 17 yards (tackle by Byron Murphy)
161,4,2:23,1,10,SEA 46,9,19,"Kenneth Walker right tackle for no gain (tackle by Victor Dimukeje and Jalen Thompson). Penalty on D'Wayne Eskridge: Offensive Illegal Block Above the Waist, 15 yards (declined) "
162,4,2:22,2,10,SEA 46,9,19,"Kenneth Walker left tackle for 1 yard (tackle by Michael Dogbe). Penalty on Damien Lewis: Offensive Holding, 10 yards (accepted) "
163,4,2:05,2,19,SEA 37,9,19,Kenneth Walker left end for no gain (tackle by Budda Baker and Leki Fotu)
164,4,2:00,3,19,SEA 37,9,19,Kenneth Walker up the middle for 3 yards (tackle by Jalen Thompson and Markus Golden)
165,4,1:12,4,16,SEA 40,9,19,"Penalty on SEA: Delay of Game, 5 yards (accepted) (no play)"
166,4,1:12,4,21,SEA 35,9,19,Michael Dickson punts 35 yards out of bounds
167,4,1:08,1,10,ARI 30,9,19,Kyler Murray sacked by Shelby Harris for -8 yards
168,4,0:36,2,18,ARI 22,9,19,Kyler Murray pass complete short right to A.J. Green for 5 yards (tackle by Michael Jackson)
169,4,0:24,3,13,ARI 27,9,19,Kyler Murray pass complete short left to Zach Ertz for 8 yards (tackle by Coby Bryant)
