,quarter,time,down,togo,location,away_team,home_team,detail
32,1,3:23,2,14,DET 21,7,7,Jared Goff pass complete short left to D'Andre Swift for 1 yard (tackle by Josh Metellus)
33,1,2:44,3,13,DET 22,7,7,Jared Goff scrambles right end for 8 yards (tackle by Chandon Sullivan)
34,1,2:44,4,5,DET 30,7,7,"Penalty on Chandon Sullivan: Unnecessary Roughness / Defense, 15 yards (accepted) (no play)"
35,1,2:26,1,10,DET 45,7,7,Justin Jackson up the middle for 1 yard (tackle by Dalvin Tomlinson and Khyiris Tonga)
36,1,1:51,2,9,DET 46,7,7,Jared Goff pass incomplete short middle intended for D'Andre Swift
37,1,1:48,3,9,DET 46,7,7,Jared Goff pass complete short left to DJ Chark for 9 yards (tackle by Eric Kendricks)
38,1,1:06,1,10,MIN 45,7,7,Jared Goff pass incomplete short left
39,1,1:00,2,10,MIN 45,7,7,Jared Goff pass complete short middle to Shane Zylstra for 4 yards (tackle by Josh Metellus)
40,1,0:21,3,6,MIN 41,7,7,Justin Jackson up the middle for 2 yards (tackle by Dalvin Tomlinson)
41,2,15:00,4,4,MIN 39,7,7,Jared Goff pass incomplete short middle intended for DJ Chark
42,2,14:56,1,10,MIN 39,7,7,Dalvin Cook left end for 3 yards (tackle by Mike Hughes and Jerry Jacobs)
43,2,14:13,2,7,MIN 42,7,7,Kirk Cousins pass complete short right to K.J. Osborn for 9 yards (tackle by Kerby Joseph)
44,2,13:35,1,10,DET 49,7,7,Kirk Cousins pass incomplete deep left intended for Adam Thielen (defended by Jerry Jacobs)
45,2,13:27,2,10,DET 49,7,7,"Penalty on Austin Schlottmann: False Start, 5 yards (accepted) (no play)"
46,2,13:27,2,15,MIN 46,7,7,Kirk Cousins pass complete short right to Justin Jefferson for 6 yards (tackle by Jeff Okudah)
47,2,13:02,3,9,DET 48,7,7,Kirk Cousins pass incomplete short right intended for T.J. Hockenson
48,2,12:57,4,9,DET 48,7,7,"Ryan Wright punts 35 yards, fair catch by Kalif Raymond at DET-13"
49,2,12:50,1,10,DET 13,7,7,Jamaal Williams right end for 7 yards (tackle by Jordan Hicks and Josh Metellus)
50,2,12:14,2,3,DET 20,7,7,Jared Goff pass complete short left to Josh Reynolds for 7 yards (tackle by Cameron Dantzler)
51,2,11:38,1,10,DET 27,7,7,Jared Goff pass complete short right to Josh Reynolds for 15 yards (tackle by Patrick Peterson)
52,2,11:02,1,10,DET 42,7,7,Jared Goff pass complete short right to Josh Reynolds for 6 yards (tackle by Patrick Peterson)
53,2,10:40,2,4,DET 48,7,7,D'Andre Swift up the middle for 3 yards (tackle by Dalvin Tomlinson)
54,2,10:05,3,1,MIN 49,7,7,Amon-Ra St. Brown left end for 6 yards (tackle by Camryn Bynum and Cameron Dantzler)
55,2,9:30,1,10,MIN 43,7,7,Jared Goff pass incomplete short right
56,2,9:24,2,10,MIN 43,7,7,Jamaal Williams right end for -2 yards (tackle by Jordan Hicks)
57,2,8:47,3,12,MIN 45,7,7,Jared Goff pass complete short right to Kalif Raymond for 5 yards (tackle by Esezi Otomewo)
58,2,8:05,4,7,MIN 40,7,7,Jack Fox punts 30 yards out of bounds
59,2,7:58,1,10,MIN 10,7,7,Alexander Mattison right end for -1 yards (tackle by Malcolm Rodriguez and John Cominsky)
60,2,7:30,2,11,MIN 9,7,7,Kirk Cousins pass incomplete deep left intended for Justin Jefferson
61,2,7:26,3,11,MIN 9,7,7,"Kirk Cousins pass complete short right to Justin Jefferson for 10 yards (tackle by Jeff Okudah) MIN challenged the first down ruling, and the play was upheld."
62,2,6:56,4,1,MIN 19,7,7,"Ryan Wright punts 64 yards, returned by Kalif Raymond for 35 yards (tackle by Jalen Nailor)"
63,2,6:42,1,10,MIN 48,7,13,"Jared Goff pass complete deep left to DJ Chark for 48 yards, touchdown"
64,2,6:34,0,0,MIN 15,7,14,Michael Badgley kicks extra point good
65,2,6:34,0,0,DET 35,7,14,"Jack Fox kicks off 65 yards, touchback."
66,2,6:34,1,10,MIN 25,7,14,Dalvin Cook right tackle for -4 yards (tackle by Mike Hughes)
67,2,6:01,2,14,MIN 21,7,14,Kirk Cousins pass complete short left to T.J. Hockenson for 9 yards (tackle by Alex Anzalone)
68,2,5:18,3,5,MIN 30,7,14,Kirk Cousins pass complete deep right to T.J. Hockenson for 17 yards (tackle by Chris Board)
69,2,4:56,1,10,MIN 47,7,14,Kirk Cousins pass complete short right to T.J. Hockenson for 1 yard (tackle by Amani Oruwariye)
70,2,4:19,2,9,MIN 48,7,14,Dalvin Cook left end for 3 yards (tackle by Malcolm Rodriguez)
71,2,3:39,3,6,DET 49,7,14,Kirk Cousins pass complete short left to Justin Jefferson for 13 yards (tackle by Mike Hughes)
72,2,3:02,1,10,DET 36,7,14,Dalvin Cook left tackle for 3 yards (tackle by Josh Paschal and Alex Anzalone)
73,2,2:22,2,7,DET 33,7,14,Kirk Cousins pass complete deep left to Justin Jefferson for 20 yards (tackle by DeShon Elliott)
74,2,2:00,1,10,DET 13,7,14,Dalvin Cook right tackle for 2 yards (tackle by Alim McNeill)
75,2,1:16,2,8,DET 11,7,14,Kirk Cousins pass incomplete short right intended for Justin Jefferson
76,2,1:06,3,8,DET 11,7,14,"Kirk Cousins pass complete short left to Adam Thielen for 8 yards Replay Assistant challenged the first down ruling, and the original play was overturned. Kirk Cousins pass complete short left to Adam Thielen for 8 yards (tackle by Jerry Jacobs)"
77,2,1:06,1,3,DET 3,7,14,"Dalvin Cook sacked by Isaiah Buggs for -5 yards. Dalvin Cook fumbles (forced by Isaiah Buggs), recovered by Kerby Joseph at DET-16 and returned for 6 yards (tackle by Kirk Cousins and Ezra Cleveland)"
78,2,0:59,1,10,DET 22,7,14,Jared Goff pass complete deep middle to Amon-Ra St. Brown for 25 yards (tackle by Josh Metellus)
79,2,0:36,1,10,DET 47,7,14,Jared Goff pass complete short middle to D'Andre Swift for 15 yards (tackle by Patrick Peterson)
80,2,0:29,1,10,MIN 38,7,14,Jared Goff pass complete short right to Amon-Ra St. Brown for 9 yards (tackle by Jordan Hicks)
81,2,0:23,2,1,MIN 29,7,14,Jared Goff pass incomplete deep right intended for Josh Reynolds
82,2,0:19,3,1,MIN 29,7,14,Jared Goff pass incomplete short right intended for Amon-Ra St. Brown
83,2,0:15,4,1,MIN 29,7,14,Michael Badgley 47 yard field goal no good
84,2,0:10,1,10,MIN 37,7,14,Kirk Cousins pass complete to Justin Jefferson for 17 yards (tackle by Amani Oruwariye and C.J. Moore)
85,2,0:04,1,10,DET 46,7,14,Kirk Cousins sacked by James Houston for -10 yards
86,3,15:00,0,0,DET 35,7,14,"Jack Fox kicks off 65 yards, touchback."
87,3,15:00,1,10,MIN 25,7,14,Kirk Cousins pass complete short middle to K.J. Osborn for 4 yards (tackle by Mike Hughes and Malcolm Rodriguez)
88,3,14:32,2,6,MIN 29,7,14,Dalvin Cook up the middle for 4 yards (tackle by DeShon Elliott and Alex Anzalone)
89,3,13:53,3,2,MIN 33,7,14,Kirk Cousins pass complete short right to Adam Thielen for 1 yard (tackle by Mike Hughes)
90,3,13:06,4,1,MIN 34,7,14,"Penalty on MIN: Delay of Game, 5 yards (accepted) (no play)"
91,3,12:58,4,6,MIN 29,7,14,"Ryan Wright punts 60 yards, returned by Kalif Raymond for 13 yards (tackle by Jalen Nailor)"
92,3,12:48,1,10,DET 24,7,14,Jamaal Williams left tackle for 3 yards (tackle by Chandon Sullivan)
93,3,12:17,2,7,DET 27,7,14,Jared Goff scrambles right end for 1 yard (tackle by Danielle Hunter)
94,3,11:41,3,6,DET 28,7,14,Jared Goff pass complete short left to DJ Chark for -2 yards (tackle by Cameron Dantzler)
95,3,10:59,4,8,DET 26,7,14,"C.J. Moore right end for 42 yards (tackle by Jalen Reagor). Penalty on Jarren Williams: Taunting / Offense, 15 yards (accepted) "
96,3,10:46,1,10,MIN 47,7,14,Jamaal Williams right end for no gain (tackle by Dalvin Tomlinson)
97,3,10:07,2,10,MIN 47,7,14,Jared Goff pass complete short right to Amon-Ra St. Brown for 12 yards (tackle by Patrick Peterson)
98,3,9:33,1,10,MIN 35,7,14,D'Andre Swift up the middle for 2 yards (tackle by Harrison Phillips)
99,3,8:53,2,8,MIN 33,7,14,Jared Goff pass complete short right to DJ Chark for 16 yards (tackle by Eric Kendricks)
100,3,8:12,1,10,MIN 17,7,14,D'Andre Swift up the middle for 2 yards (tackle by Harrison Phillips and Dalvin Tomlinson)
101,3,7:38,2,8,MIN 15,7,14,D'Andre Swift left end for 6 yards (tackle by Jordan Hicks)
102,3,6:53,3,2,MIN 9,7,14,"D'Andre Swift for no gain (tackle by Danielle Hunter). Penalty on Logan Stenberg: Offensive Holding, 10 yards (accepted) (no play)"
103,3,6:28,3,12,MIN 19,7,14,Jared Goff pass complete short left to Kalif Raymond for 14 yards (tackle by Josh Metellus and Jordan Hicks)
104,3,5:48,1,5,MIN 5,7,20,"Jared Goff pass complete short middle to Josh Reynolds for 5 yards, touchdown"
105,3,5:44,0,0,MIN 15,7,21,Michael Badgley kicks extra point good
106,3,5:44,0,0,DET 35,7,21,"Jack Fox kicks off 65 yards, touchback."
107,3,5:44,1,10,MIN 25,7,21,Kirk Cousins sacked by Jerry Jacobs for -9 yards
108,3,5:06,2,19,MIN 16,7,21,Kirk Cousins pass complete deep middle to T.J. Hockenson for 21 yards (tackle by DeShon Elliott)
109,3,4:30,1,10,MIN 37,7,21,Kirk Cousins pass complete deep left to Justin Jefferson for 34 yards (tackle by Kerby Joseph)
110,3,3:45,1,10,DET 29,7,21,Dalvin Cook right end for no gain (tackle by Jarrad Davis and Josh Paschal)
111,3,3:12,2,10,DET 29,7,21,Kirk Cousins pass complete short left to K.J. Osborn for 6 yards (tackle by Jerry Jacobs)
112,3,2:29,3,4,DET 23,7,21,Kirk Cousins pass incomplete deep right intended for Justin Jefferson
113,3,2:24,4,4,DET 23,13,21,"Kirk Cousins pass complete short left to Adam Thielen for 23 yards, touchdown"
114,3,2:17,0,0,DET 2,13,21,Two Point Attempt: Kirk Cousins pass incomplete to Adam Thielen for no gain
115,3,2:17,0,0,MIN 35,13,21,"Greg Joseph kicks off 65 yards, touchback."
116,3,2:17,1,10,DET 25,13,21,Jared Goff pass complete short right to DJ Chark for 12 yards (tackle by Eric Kendricks)
117,3,1:48,1,10,DET 37,13,21,Jamaal Williams left tackle for 4 yards (tackle by Khyiris Tonga)
118,3,1:12,2,6,DET 41,13,21,Jared Goff pass complete deep left to Josh Reynolds for 18 yards (tackle by Jordan Hicks and D.J. Wonnum)
119,3,0:36,1,10,MIN 41,13,21,Jared Goff pass incomplete short left intended for Brock Wright
120,3,0:26,2,10,MIN 41,13,21,Jared Goff pass complete short left to Amon-Ra St. Brown for 12 yards (tackle by Josh Metellus)
121,4,15:00,1,10,MIN 29,13,21,Jared Goff pass incomplete short right intended for Jameson Williams
122,4,14:55,2,10,MIN 29,13,21,Jared Goff pass complete short left to D'Andre Swift for 2 yards (tackle by Patrick Peterson)
123,4,14:18,3,8,MIN 27,13,21,Jared Goff pass complete short left to Justin Jackson for 12 yards (tackle by Eric Kendricks)
124,4,13:38,1,10,MIN 15,13,21,Jared Goff pass incomplete short left
125,4,13:35,2,10,MIN 15,13,27,"Justin Jackson up the middle for 15 yards, touchdown"
126,4,13:28,0,0,MIN 15,13,28,Michael Badgley kicks extra point good
127,4,13:28,0,0,DET 35,13,28,"Jack Fox kicks off 65 yards, touchback."
128,4,13:28,1,10,MIN 25,13,28,Kirk Cousins pass complete deep left to Justin Jefferson for 47 yards (tackle by Kerby Joseph)
129,4,12:54,1,10,DET 28,13,28,Alexander Mattison up the middle for no gain (tackle by Malcolm Rodriguez)
130,4,12:29,2,10,DET 28,13,28,Kirk Cousins pass complete short middle to Adam Thielen for 12 yards (tackle by Jerry Jacobs)
131,4,11:46,1,10,DET 16,13,28,Kirk Cousins sacked by Aidan Hutchinson for -7 yards
132,4,11:03,2,17,DET 23,13,28,Kirk Cousins pass incomplete deep right intended for Justin Jefferson
133,4,10:57,3,17,DET 23,13,28,Kirk Cousins pass incomplete short left
134,4,10:52,4,17,DET 23,16,28,Greg Joseph 41 yard field goal good
135,4,10:47,0,0,MIN 35,16,28,"Greg Joseph kicks off 65 yards, touchback."
136,4,10:47,1,10,DET 25,16,28,Jared Goff pass incomplete short left intended for Amon-Ra St. Brown (defended by Jordan Hicks)
137,4,10:44,2,10,DET 25,16,28,Justin Jackson up the middle for 1 yard (tackle by Eric Kendricks)
138,4,10:09,3,9,DET 26,16,28,Jared Goff pass complete short middle to DJ Chark for 11 yards (tackle by Duke Shelley and Josh Metellus)
139,4,9:24,1,10,DET 37,16,28,Jamaal Williams up the middle for 8 yards (tackle by Duke Shelley)
140,4,8:42,2,2,DET 45,16,28,D'Andre Swift left end for -1 yards (tackle by Chandon Sullivan and Khyiris Tonga)
141,4,8:02,3,3,DET 44,16,28,Jared Goff pass complete short middle to Shane Zylstra for 14 yards (tackle by Jordan Hicks)
142,4,7:16,1,10,MIN 42,16,28,Jamaal Williams right tackle for 2 yards (tackle by Patrick Jones and Harrison Phillips)
143,4,6:31,2,8,MIN 40,16,28,D'Andre Swift left end for 9 yards (tackle by Chandon Sullivan)
144,4,5:45,1,10,MIN 31,16,28,Jamaal Williams up the middle for -1 yards (tackle by Dalvin Tomlinson)
145,4,5:01,2,11,MIN 32,16,28,Jamaal Williams up the middle for 5 yards (tackle by Dalvin Tomlinson)
146,4,4:56,3,6,MIN 27,16,28,Jared Goff pass complete short right to Amon-Ra St. Brown for 4 yards (tackle by Chandon Sullivan and Harrison Phillips)
147,4,4:10,4,2,MIN 23,16,31,Michael Badgley 41 yard field goal good
148,4,4:06,0,0,DET 35,16,31,"Jack Fox kicks off 65 yards, touchback."
149,4,4:06,1,10,MIN 25,16,31,Kirk Cousins pass complete short left to Adam Thielen for 4 yards (tackle by Amani Oruwariye)
150,4,3:41,2,6,MIN 29,16,31,Kirk Cousins pass complete to Justin Jefferson for 39 yards (tackle by DeShon Elliott)
151,4,3:32,1,10,DET 32,16,31,Kirk Cousins pass complete short right to Adam Thielen for 12 yards (tackle by Amani Oruwariye)
152,4,3:04,1,10,DET 20,16,31,Kirk Cousins pass complete short right to Adam Thielen for 5 yards (tackle by Amani Oruwariye)
153,4,2:59,2,5,DET 15,16,31,Kirk Cousins pass incomplete short middle intended for Dalvin Cook (defended by Alex Anzalone)
154,4,2:56,3,5,DET 15,22,31,"Kirk Cousins pass complete short left to K.J. Osborn for 15 yards, touchdown"
155,4,2:50,0,0,DET 15,23,31,Greg Joseph kicks extra point good
156,4,2:50,0,0,MIN 35,23,31,"Greg Joseph kicks onside 9 yards, returned by Josh Woods for no gain"
157,4,2:49,1,10,MIN 44,23,31,Jamaal Williams left tackle for 1 yard (tackle by Za'Darius Smith and Eric Kendricks)
158,4,2:05,2,9,MIN 43,23,31,Jamaal Williams up the middle for 2 yards (tackle by Dalvin Tomlinson and Eric Kendricks)
159,4,2:00,3,7,MIN 41,23,31,Jared Goff pass complete short right to Penei Sewell for 9 yards (tackle by Josh Metellus)
160,4,1:54,1,10,MIN 32,23,31,Jamaal Williams up the middle for 1 yard (tackle by Dalvin Tomlinson)
161,4,1:50,2,9,MIN 31,23,31,Jamaal Williams up the middle for no gain (tackle by Jordan Hicks)
162,4,1:06,3,9,MIN 31,23,31,Jamaal Williams left tackle for 1 yard (tackle by James Lynch)
163,4,0:22,4,8,MIN 30,23,34,Michael Badgley 49 yard field goal good
164,4,0:17,0,0,DET 35,23,34,"Jack Fox kicks off 65 yards, touchback."
165,4,0:17,1,10,MIN 25,23,34,Kirk Cousins pass incomplete deep left intended for Jalen Reagor (defended by DeShon Elliott)
166,4,0:09,2,10,MIN 25,23,34,"Kirk Cousins pass complete short left to Justin Jefferson for 10 yards, lateral to T.J. Hockenson for no gain. T.J. Hockenson fumbles (forced by Anthony Pittman) (tackle by Alex Anzalone), recovered by C.J. Moore at MIN-46"
