,quarter,time,down,togo,location,away_team,home_team,detail
19,1,6:24,2,10,CHI 45,0,3,Justin Fields pass complete deep left to Equanimeous St. Brown for 30 yards (tackle by Adrian Amos)
20,1,5:39,1,10,GNB 25,0,3,David Montgomery right end for 13 yards (tackle by Darnell Savage and De'Vondre Campbell)
21,1,5:25,1,10,GNB 12,0,3,David Montgomery right end for 9 yards (tackle by De'Vondre Campbell and Adrian Amos)
22,1,4:42,2,1,GNB 3,6,3,"Justin Fields right end for 3 yards, touchdown"
23,1,4:37,0,0,GNB 15,7,3,Cairo Santos kicks extra point good
24,1,4:37,0,0,CHI 35,7,3,"Cairo Santos kicks off 65 yards, touchback."
25,1,4:37,1,10,GNB 25,7,3,AJ Dillon left end for 6 yards (tackle by Roquan Smith and Angelo Blackson)
26,1,4:05,2,4,GNB 31,7,3,AJ Dillon right guard for 5 yards (tackle by Roquan Smith and Jaquan Brisker)
27,1,3:23,1,10,GNB 36,7,3,Aaron Rodgers pass incomplete short left intended for AJ Dillon
28,1,3:19,2,10,GNB 36,7,3,"Aaron Rodgers scrambles right end for 7 yards (tackle by Nicholas Morrow). Penalty on Jaquan Brisker: Illegal Contact, 5 yards (accepted) "
29,1,2:45,1,10,GNB 48,7,3,Aaron Rodgers pass complete short middle to Christian Watson for 9 yards (tackle by Jaquan Brisker)
30,1,2:07,2,1,CHI 43,7,3,Aaron Jones right end for 5 yards (tackle by Kyler Gordon)
31,1,1:26,1,10,CHI 38,7,3,Aaron Rodgers pass complete short middle to Sammy Watkins for 24 yards (tackle by Eddie Jackson)
32,1,0:47,1,10,CHI 14,7,3,AJ Dillon right tackle for -1 yards (tackle by Nicholas Morrow)
33,2,15:00,2,11,CHI 15,7,9,"Aaron Jones right end for 15 yards, touchdown"
34,2,14:54,0,0,CHI 15,7,10,Mason Crosby kicks extra point good
35,2,14:54,0,0,GNB 35,7,10,"Mason Crosby kicks off 66 yards, returned by Trestan Ebner for 21 yards (tackle by Isaiah McDuffie and Dallin Leavitt)"
36,2,14:47,1,10,CHI 20,7,10,Justin Fields sacked by Preston Smith for -5 yards
37,2,14:08,2,15,CHI 15,7,10,Justin Fields pass complete short left to Darnell Mooney for -4 yards (tackle by Rasul Douglas)
38,2,13:26,3,19,CHI 11,7,10,Justin Fields pass complete short right to David Montgomery for 7 yards (tackle by Rasul Douglas)
39,2,12:55,4,12,CHI 18,7,10,"Trenton Gill punts 43 yards, fair catch by Amari Rodgers at GB-39"
40,2,12:49,1,10,GNB 39,7,10,Aaron Rodgers pass incomplete short middle intended for Sammy Watkins
41,2,12:46,2,10,GNB 39,7,10,Aaron Rodgers pass incomplete short right intended for Tyler Davis
42,2,12:41,3,10,GNB 39,7,10,Aaron Rodgers sacked by Robert Quinn for -11 yards
43,2,11:58,4,21,GNB 28,7,10,"Pat O'Donnell punts 72 yards, touchback."
44,2,11:50,1,10,CHI 20,7,10,"Penalty on Ryan Griffin: False Start, 5 yards (accepted) (no play)"
45,2,11:50,1,15,CHI 15,7,10,Khalil Herbert right guard for 1 yard (tackle by Quay Walker and Preston Smith)
46,2,11:19,2,14,CHI 16,7,10,Khalil Herbert right guard for 4 yards (tackle by Adrian Amos and De'Vondre Campbell)
47,2,10:37,3,10,CHI 20,7,10,"Justin Fields scrambles up the middle for 3 yards Justin Fields pass complete short middle to Equanimeous St. Brown for no gain. Penalty on Justin Fields: Illegal Forward Pass, 5 yards (accepted) "
48,2,10:27,4,12,CHI 18,7,10,"Trenton Gill punts 56 yards, returned by Amari Rodgers for 20 yards (tackle by Patrick Scales)"
49,2,10:11,1,10,GNB 46,7,10,Aaron Rodgers pass complete short left to Randall Cobb for 8 yards (tackle by Justin Jones)
50,2,9:30,2,1,CHI 46,7,10,Aaron Jones left end for 5 yards (tackle by Roquan Smith)
51,2,8:54,1,10,CHI 41,7,10,Aaron Jones right end for 8 yards (tackle by Nicholas Morrow and Kindle Vildor)
52,2,8:16,2,2,CHI 33,7,10,AJ Dillon right tackle for 9 yards (tackle by Justin Jones)
53,2,7:41,1,10,CHI 24,7,10,"AJ Dillon left guard for no gain (tackle by Kindle Vildor). Penalty on Royce Newman: Offensive Holding, 10 yards (accepted) (no play)"
54,2,7:15,1,20,CHI 34,7,10,Aaron Rodgers sacked by Trevis Gipson for -8 yards
55,2,6:50,2,28,CHI 42,7,10,Aaron Rodgers pass complete short left to Romeo Doubs for 20 yards (tackle by Eddie Jackson and Nicholas Morrow)
56,2,6:05,3,8,CHI 22,7,10,Aaron Rodgers pass complete short middle to Randall Cobb for 9 yards (tackle by Roquan Smith)
57,2,5:26,1,10,CHI 13,7,10,AJ Dillon right end for 5 yards (tackle by Jaquan Brisker and Roquan Smith)
58,2,4:40,2,5,CHI 8,7,16,"Aaron Rodgers pass complete short middle to Aaron Jones for 8 yards, touchdown"
59,2,4:36,0,0,CHI 15,7,17,Mason Crosby kicks extra point good
60,2,4:36,0,0,GNB 35,7,17,"Mason Crosby kicks off 67 yards, returned by Ihmir Smith-Marsette for 17 yards (tackle by Dallin Leavitt)"
61,2,4:30,1,10,CHI 15,7,17,Justin Fields pass incomplete short right intended for Cole Kmet
62,2,4:26,2,10,CHI 15,7,17,David Montgomery right end for -5 yards (tackle by Rashan Gary)
63,2,3:47,3,15,CHI 10,7,17,Justin Fields pass complete short right to Equanimeous St. Brown for 9 yards (tackle by Eric Stokes)
64,2,3:19,4,6,CHI 19,7,17,"Trenton Gill punts 42 yards, recovered by Amari Rodgers at GB-43 (tackle by Khalil Herbert). Penalty on Dallin Leavitt: Offensive Holding, 10 yards (accepted) "
65,2,3:10,1,10,GNB 33,7,17,Aaron Jones left end for 14 yards (tackle by Eddie Jackson and Matthew Adams)
66,2,2:27,1,10,GNB 47,7,17,AJ Dillon left tackle for 1 yard (tackle by Jaquan Brisker and Kingsley Jonathan)
67,2,2:00,2,9,GNB 48,7,17,"Aaron Rodgers pass complete short left to Aaron Jones for 15 yards (tackle by Nicholas Morrow). Penalty on Robert Quinn: Defensive Offside, 5 yards (declined) "
68,2,1:52,1,10,CHI 37,7,17,AJ Dillon left guard for 3 yards (tackle by Kingsley Jonathan and Roquan Smith)
69,2,1:18,2,7,CHI 34,7,17,Aaron Rodgers pass complete deep right to Randall Cobb for 20 yards (tackle by Kyler Gordon)
70,2,0:43,1,10,CHI 14,7,17,Aaron Rodgers pass complete short right to Robert Tonyan for 9 yards (tackle by Jaquan Brisker)
71,2,0:35,2,1,CHI 5,7,23,"Aaron Rodgers pass complete short middle to Allen Lazard for 5 yards, touchdown"
72,2,0:32,0,0,CHI 15,7,24,Mason Crosby kicks extra point good
73,2,0:32,0,0,GNB 35,7,24,"Mason Crosby kicks off 65 yards, touchback."
74,2,0:32,1,10,CHI 25,7,24,Justin Fields pass complete short right to Khalil Herbert for 3 yards (tackle by Quay Walker)
75,3,15:00,0,0,GNB 35,7,24,"Mason Crosby kicks off 66 yards, returned by Trestan Ebner for 23 yards (tackle by Dallin Leavitt)"
76,3,14:55,1,10,CHI 22,7,24,Justin Fields right end for 7 yards (tackle by Adrian Amos)
77,3,14:24,2,3,CHI 29,7,24,Justin Fields sacked by Rashan Gary for -7 yards
78,3,13:42,3,10,CHI 22,7,24,Justin Fields pass complete short middle to David Montgomery for 7 yards (tackle by De'Vondre Campbell)
79,3,13:08,4,3,CHI 29,7,24,"Trenton Gill punts 57 yards, returned by Amari Rodgers for no gain (tackle by Josh Blackwell)"
80,3,13:00,1,10,GNB 14,7,24,Aaron Jones left tackle for 5 yards (tackle by Nicholas Morrow)
81,3,12:21,2,5,GNB 19,7,24,Aaron Jones left tackle for 7 yards (tackle by Al-Quadin Muhammad)
82,3,11:39,1,10,GNB 26,7,24,Aaron Jones left end for 36 yards (tackle by Roquan Smith and Eddie Jackson)
83,3,10:51,1,10,CHI 38,7,24,Aaron Rodgers pass complete short right to Christian Watson for -1 yards (tackle by Eddie Jackson)
84,3,10:09,2,11,CHI 39,7,24,AJ Dillon up the middle for 11 yards (tackle by Jaquan Brisker)
85,3,9:22,1,10,CHI 28,7,24,"Aaron Rodgers aborted snap, recovered by Mike Pennel at CHI-31"
86,3,9:13,1,10,CHI 31,7,24,David Montgomery right end for 9 yards (tackle by Quay Walker)
87,3,8:26,2,2,CHI 40,7,24,David Montgomery right end for 11 yards (tackle by Dean Lowry and Adrian Amos)
88,3,7:58,1,10,GNB 49,7,24,Justin Fields pass complete deep middle to Ryan Griffin for 18 yards (tackle by Darnell Savage)
89,3,7:21,1,10,GNB 31,7,24,David Montgomery right end for 2 yards (tackle by Jarran Reed)
90,3,6:42,2,8,GNB 29,7,24,David Montgomery left guard for 6 yards (tackle by Dean Lowry)
91,3,6:04,3,2,GNB 23,7,24,Justin Fields left end for -3 yards (tackle by Jaire Alexander)
92,3,5:16,4,5,GNB 26,10,24,Cairo Santos 44 yard field goal good
93,3,5:11,0,0,CHI 35,10,24,"Cairo Santos kicks off 65 yards, returned by Amari Rodgers for 24 yards (tackle by Trestan Ebner and DeAndre Houston-Carson)"
94,3,5:06,1,10,GNB 24,10,24,Aaron Rodgers pass complete short left to Robert Tonyan for 2 yards (tackle by Jaquan Brisker)
95,3,4:30,2,8,GNB 26,10,24,Aaron Jones right end for 2 yards (tackle by Nicholas Morrow)
96,3,3:48,3,7,GNB 28,10,24,"Aaron Rodgers pass incomplete short right intended for Aaron Jones. Penalty on Nicholas Morrow: Defensive Pass Interference, 5 yards (declined) . Penalty on Kindle Vildor: Defensive Holding, 5 yards (accepted) (no play)"
97,3,3:41,1,10,GNB 33,10,24,Aaron Jones left end for 8 yards (tackle by Jaquan Brisker and Roquan Smith)
98,3,2:59,2,1,GNB 41,10,24,AJ Dillon up the middle for 4 yards (tackle by Roquan Smith and Jaquan Brisker)
99,3,2:15,1,10,GNB 45,10,24,AJ Dillon up the middle for 1 yard (tackle by Justin Jones and Kyler Gordon)
100,3,1:32,2,9,GNB 46,10,24,"Josh Myers aborted snap, recovered by AJ Dillon at GB-33 AJ Dillon for no gain"
101,3,0:44,3,22,GNB 33,10,24,Aaron Rodgers pass complete short right to Romeo Doubs for 7 yards (tackle by Eddie Jackson)
102,4,15:00,4,15,GNB 40,10,24,"Pat O'Donnell punts 50 yards, fair catch by Dante Pettis at CHI-10"
103,4,14:53,1,10,CHI 10,10,24,David Montgomery left end for 11 yards (tackle by Dean Lowry and Jaire Alexander)
104,4,14:13,1,10,CHI 21,10,24,Justin Fields pass incomplete deep middle intended for Darnell Mooney
105,4,14:07,2,10,CHI 21,10,24,David Montgomery right guard for 14 yards (tackle by Jaire Alexander and Quay Walker)
106,4,13:32,1,10,CHI 35,10,24,Justin Fields sacked by Preston Smith for -10 yards
107,4,12:48,2,22,CHI 25,10,24,David Montgomery left guard for 28 yards (tackle by Darnell Savage)
108,4,12:02,1,10,GNB 47,10,24,Khalil Herbert left end for 27 yards (tackle by Darnell Savage)
109,4,11:20,1,10,GNB 20,10,24,"Penalty on Byron Pringle: False Start, 5 yards (accepted) (no play)"
110,4,11:20,1,15,GNB 25,10,24,Khalil Herbert up the middle for 6 yards (tackle by Preston Smith)
111,4,10:44,2,10,GNB 19,10,24,David Montgomery left end for 4 yards (tackle by Preston Smith)
112,4,10:01,3,5,GNB 15,10,24,"Justin Fields left end for 4 yards (tackle by Darnell Savage) CHI challenged the first down ruling, and the original play was overturned. Justin Fields left end for 5 yards (tackle by Darnell Savage)"
113,4,9:53,1,10,GNB 10,10,24,David Montgomery up the middle for 2 yards (tackle by Kenny Clark and Preston Smith)
114,4,9:21,2,8,GNB 8,10,24,David Montgomery right end for 2 yards (tackle by Dean Lowry)
115,4,8:23,3,6,GNB 6,10,24,"Justin Fields scrambles right end for no gain, touchdown Replay Assistant challenged the runner broke the plane ruling, and the original play was overturned. Justin Fields scrambles for 5 yards (tackle by Quay Walker)"
116,4,8:13,4,1,GNB 1,10,24,"Justin Fields up the middle for no gain (tackle by Preston Smith and Jarran Reed) CHI challenged the runner broke the plane ruling, and the play was upheld."
117,4,8:07,1,10,GNB 1,10,24,AJ Dillon up the middle for 4 yards (tackle by Nicholas Morrow and Matthew Adams)
118,4,7:23,2,6,GNB 5,10,24,Aaron Jones right guard for 4 yards (tackle by Justin Jones)
119,4,6:29,3,2,GNB 9,10,24,Aaron Rodgers right end for 4 yards (tackle by Al-Quadin Muhammad)
120,4,5:51,1,10,GNB 13,10,24,AJ Dillon right end for -1 yards (tackle by Justin Jones)
121,4,5:45,2,11,GNB 12,10,24,Aaron Rodgers pass complete deep left to Sammy Watkins for 55 yards (tackle by Eddie Jackson)
122,4,5:05,1,10,CHI 33,10,24,Aaron Jones right end for 18 yards (tackle by Eddie Jackson)
123,4,4:54,1,10,CHI 15,10,24,Aaron Rodgers pass complete short middle to Christian Watson for 1 yard (tackle by Kyler Gordon and Jaquan Brisker)
124,4,4:08,2,9,CHI 14,10,24,Aaron Jones right end for -2 yards (tackle by Justin Jones)
125,4,3:22,3,12,CHI 16,10,24,Aaron Rodgers pass complete short middle to AJ Dillon for 6 yards (tackle by Nicholas Morrow)
126,4,2:31,4,5,CHI 10,10,27,Mason Crosby 28 yard field goal good
127,4,2:28,0,0,GNB 35,10,27,"Mason Crosby kicks off 60 yards, returned by Trestan Ebner for 24 yards (tackle by Tyler Davis). Penalty on DeAndre Houston-Carson: Offensive Holding, 10 yards (accepted) "
128,4,2:21,1,10,CHI 19,10,27,Justin Fields pass incomplete short right intended for Equanimeous St. Brown (defended by Quay Walker)
129,4,2:18,2,10,CHI 19,10,27,Justin Fields pass deep right intended for Equanimeous St. Brown is intercepted by Jaire Alexander at CHI-39 and returned for no gain
130,4,2:09,1,10,CHI 39,10,27,AJ Dillon up the middle for no gain (tackle by Armon Watts and Trevis Gipson)
131,4,2:00,2,10,CHI 39,10,27,AJ Dillon left tackle for 6 yards (tackle by Trevis Gipson and Roquan Smith)
132,4,1:14,3,4,CHI 33,10,27,AJ Dillon up the middle for 5 yards (tackle by Mike Pennel)
133,4,0:29,1,10,CHI 28,10,27,Aaron Rodgers kneels for -1 yards
