,quarter,time,down,togo,location,away_team,home_team,detail
25,1,5:03,4,7,SEA 28,3,7,"Michael Dickson punts 52 yards, returned by Greg Dortch for no gain (tackle by Dareke Young)"
26,1,4:52,1,10,ARI 20,3,7,James Conner up the middle for 4 yards (tackle by Bruce Irvin and Shelby Harris)
27,1,4:21,2,6,ARI 24,3,7,Kyler Murray pass complete short middle to Zach Ertz for 5 yards (tackle by Michael Jackson)
28,1,4:04,3,1,ARI 29,3,7,"Billy Price aborted snap, recovered by James Conner at ARI-14 James Conner for no gain (tackle by Bruce Irvin)"
29,1,3:22,4,16,ARI 14,3,7,Andy Lee punts 65 yards downed by Antonio Hamilton
30,1,3:07,1,10,SEA 21,3,7,Geno Smith pass complete short right to Kenneth Walker for 3 yards (tackle by Isaiah Simmons and Tanner Vallejo)
31,1,2:27,2,7,SEA 24,3,7,Kenneth Walker left tackle for 4 yards (tackle by Tanner Vallejo and Zach Allen)
32,1,1:43,3,3,SEA 28,3,7,Geno Smith pass complete short middle to Noah Fant for 12 yards (tackle by Jalen Thompson)
33,1,0:58,1,10,SEA 40,3,7,Travis Homer right tackle for 7 yards (tackle by Marco Wilson)
34,1,0:12,2,3,SEA 47,3,7,Geno Smith scrambles right end for 5 yards (tackle by Tanner Vallejo)
35,2,15:00,1,10,ARI 48,3,7,Geno Smith pass complete deep middle to Noah Fant for 18 yards (tackle by Byron Murphy and Antonio Hamilton)
36,2,14:23,1,10,ARI 30,3,7,Kenneth Walker up the middle for 3 yards (tackle by J.J. Watt and Budda Baker)
37,2,13:45,2,7,ARI 27,3,7,Kenneth Walker up the middle for 15 yards (tackle by Budda Baker)
38,2,13:17,1,10,ARI 12,3,7,Kenneth Walker up the middle for 8 yards (tackle by Jalen Thompson and Myjai Sanders)
39,2,12:46,2,2,ARI 4,3,7,"Geno Smith pass incomplete short middle. Penalty on Leki Fotu: Defensive Offside, 2 yards (accepted) (no play)"
40,2,12:42,1,2,ARI 2,3,7,Kenneth Walker left end for -2 yards (tackle by Zeke Turner)
41,2,12:08,2,4,ARI 4,3,7,Geno Smith pass incomplete short right intended for D.K. Metcalf (defended by Byron Murphy)
42,2,12:04,3,4,ARI 4,9,7,"Geno Smith pass complete short left to D.K. Metcalf for 4 yards, touchdown"
43,2,11:59,0,0,ARI 15,10,7,Jason Myers kicks extra point good
44,2,11:59,0,0,SEA 35,10,7,"Jason Myers kicks off 63 yards, returned by Greg Dortch for 18 yards (tackle by Jason Myers). Penalty on Ben Niemann: Offensive Holding, 10 yards (accepted) "
45,2,11:52,1,10,ARI 10,10,7,Eno Benjamin left tackle for 2 yards (tackle by Cody Barton)
46,2,11:18,2,8,ARI 12,10,7,Kyler Murray pass complete short left to Zach Ertz for 4 yards (tackle by Cody Barton)
47,2,10:32,3,4,ARI 16,10,7,"Kyler Murray pass is intercepted by Coby Bryant at ARI-21 and returned for no gain. Penalty on Quandre Diggs: Illegal Contact, 5 yards (accepted) (no play)"
48,2,10:23,1,10,ARI 21,10,7,Kyler Murray pass complete short middle to James Conner for -2 yards (tackle by Tariq Woolen)
49,2,9:56,2,12,ARI 19,10,7,Kyler Murray pass complete short left to DeAndre Hopkins for 4 yards (tackle by Tariq Woolen)
50,2,9:34,3,8,ARI 23,10,7,"Penalty on Cody Ford: False Start, 5 yards (accepted) (no play)"
51,2,9:20,3,13,ARI 18,10,7,"Penalty on Lecitus Smith: False Start, 5 yards (accepted) (no play)"
52,2,9:01,3,18,ARI 13,10,7,Kyler Murray pass complete short right to James Conner for 6 yards (tackle by Jordyn Brooks)
53,2,8:36,4,12,ARI 19,10,7,"Andy Lee punts 54 yards, returned by DeeJay Dallas for 19 yards (tackle by Ben Niemann and Zeke Turner). Penalty on Chris Banjo: Offensive Holding, 10 yards (accepted) "
54,2,8:24,1,10,ARI 44,10,7,Kenneth Walker left tackle for 3 yards (tackle by J.J. Watt)
55,2,7:58,2,7,ARI 41,10,7,Kenneth Walker up the middle for 3 yards (tackle by Markus Golden)
56,2,7:24,3,4,ARI 38,10,7,Geno Smith pass complete short middle to Travis Homer for 2 yards (tackle by Markus Golden)
57,2,6:49,4,2,ARI 36,10,7,Geno Smith pass complete short middle to Colby Parkinson for -4 yards (tackle by Zach Allen)
58,2,6:41,1,10,ARI 40,10,7,Kyler Murray pass incomplete short right intended for Zach Ertz (defended by Quandre Diggs)
59,2,6:36,2,10,ARI 40,10,7,Kyler Murray up the middle for 6 yards (tackle by Shelby Harris)
60,2,5:58,3,4,ARI 46,10,7,Kyler Murray pass incomplete short middle intended for DeAndre Hopkins (defended by Tariq Woolen)
61,2,5:54,4,4,ARI 46,10,7,"Andy Lee punts 33 yards, fair catch by DeeJay Dallas at SEA-21"
62,2,5:47,1,10,SEA 21,10,7,Geno Smith pass complete short left to Kenneth Walker for 13 yards (tackle by Ben Niemann and Budda Baker)
63,2,5:16,1,10,SEA 34,10,7,Geno Smith pass incomplete short left
64,2,5:09,2,10,SEA 34,10,7,"Geno Smith pass complete short left to Kenneth Walker for no gain. Penalty on Dareke Young: Offensive Pass Interference, 10 yards (accepted) (no play)"
65,2,4:41,2,20,SEA 24,10,7,Geno Smith left tackle for 5 yards (tackle by Budda Baker)
66,2,3:57,3,15,SEA 29,10,7,Geno Smith pass complete short right to Tyler Lockett for 13 yards (tackle by Jalen Thompson)
67,2,2:56,4,2,SEA 42,10,7,Michael Dickson punts 55 yards downed by Penny Hart
68,2,2:51,1,10,ARI 3,10,7,Keaontay Ingram up the middle for 2 yards (tackle by Jordyn Brooks and Uchenna Nwosu)
69,2,2:19,2,8,ARI 5,10,7,Kyler Murray pass complete deep left to Rondale Moore for 18 yards (tackle by Coby Bryant)
70,2,2:00,1,10,ARI 23,10,7,Eno Benjamin left tackle for 3 yards (tackle by Jordyn Brooks)
71,2,1:42,2,7,ARI 26,10,7,Kyler Murray scrambles left end for 17 yards (tackle by Jordyn Brooks)
72,2,1:14,1,10,ARI 43,10,7,Kyler Murray pass complete short right to Robbie Anderson for -4 yards (tackle by Michael Jackson)
73,2,1:10,2,14,ARI 39,10,7,Kyler Murray pass incomplete deep right intended for Zach Ertz
74,2,1:04,3,14,ARI 39,10,7,Kyler Murray pass complete short left to Eno Benjamin for 15 yards (tackle by Josh Onujiogu and Jordyn Brooks)
75,2,0:54,1,10,SEA 46,10,7,Kyler Murray pass complete short middle to Rondale Moore for 6 yards (tackle by Coby Bryant)
76,2,0:37,2,4,SEA 40,10,7,Kyler Murray pass incomplete short right
77,2,0:29,3,4,SEA 40,10,7,Kyler Murray pass incomplete short middle intended for Robbie Anderson
78,2,0:25,4,4,SEA 40,10,7,"Kyler Murray scrambles up the middle for 9 yards. Kyler Murray fumbles (forced by Ryan Neal), recovered by Josh Jones at SEA-23 (tackle by Ryan Neal)"
79,2,0:15,1,10,SEA 23,10,7,Geno Smith pass complete short left to Travis Homer for 22 yards (tackle by Marco Wilson)
80,2,0:08,1,10,SEA 45,10,7,Geno Smith pass incomplete short middle intended for Noah Fant
81,2,0:04,2,10,SEA 45,10,7,Geno Smith pass complete short right to Tyler Lockett for 30 yards (tackle by Zaven Collins and Zeke Turner)
82,3,15:00,0,0,SEA 35,10,7,"Jason Myers kicks off 60 yards, returned by Greg Dortch for 21 yards (tackle by DeeJay Dallas and Nick Bellore)"
83,3,14:54,1,10,ARI 26,10,7,James Conner left end for 2 yards (tackle by Boye Mafe)
84,3,14:16,2,8,ARI 28,10,7,Kyler Murray pass complete short left to DeAndre Hopkins for 4 yards (tackle by Jordyn Brooks)
85,3,13:40,3,4,ARI 32,10,7,"Kyler Murray pass incomplete deep right intended for Robbie Anderson. Penalty on Cody Ford: Ineligible Downfield Pass, 5 yards (declined) "
86,3,13:32,4,4,ARI 32,10,7,"Andy Lee punts 45 yards, returned by DeeJay Dallas for 4 yards (tackle by Antonio Hamilton)"
87,3,13:22,1,10,SEA 27,10,7,Geno Smith pass complete short left to D.K. Metcalf for 8 yards (tackle by Byron Murphy)
88,3,12:50,2,2,SEA 35,10,7,Geno Smith sacked by Isaiah Simmons for -7 yards
89,3,12:04,3,9,SEA 28,10,7,Geno Smith sacked by and Zach Allen for -5 yards and Markus Golden for -5 yards
90,3,11:25,4,14,SEA 23,10,7,"Michael Dickson punts 53 yards, returned by Greg Dortch for 7 yards (tackle by Tanner Muse)"
91,3,11:15,1,10,ARI 31,10,7,Kyler Murray sacked by Uchenna Nwosu for -8 yards
92,3,10:35,2,18,ARI 23,10,7,Kyler Murray pass complete short middle to James Conner for 1 yard (tackle by Josh Onujiogu)
93,3,10:01,3,17,ARI 24,10,7,"Kyler Murray pass complete short left to Greg Dortch for no gain. Penalty on Greg Dortch: Illegal Forward Pass, 5 yards (accepted) "
94,3,9:36,4,22,ARI 19,10,7,"Andy Lee punts 41 yards, fair catch by DeeJay Dallas at SEA-40"
95,3,9:26,1,10,SEA 40,10,13,"Geno Smith pass short right intended for Kenneth Walker is intercepted by Zaven Collins at SEA-30 and returned for 30 yards, touchdown"
96,3,9:18,0,0,SEA 15,10,14,Matt Prater kicks extra point good
97,3,9:18,0,0,ARI 35,10,14,"Matt Prater kicks off 65 yards, touchback."
98,3,9:18,1,10,SEA 25,10,14,Kenneth Walker right tackle for 6 yards (tackle by Tanner Vallejo)
99,3,8:50,2,4,SEA 31,10,14,"Penalty on Charles Cross: False Start, 5 yards (accepted) (no play)"
100,3,8:30,2,9,SEA 26,10,14,Geno Smith pass complete short right to Will Dissly for 6 yards (tackle by Zaven Collins and Marco Wilson)
101,3,7:55,3,3,SEA 32,10,14,Geno Smith pass complete short left to Will Dissly for 5 yards (tackle by Budda Baker)
102,3,7:24,1,10,SEA 37,10,14,Kenneth Walker up the middle for 1 yard (tackle by J.J. Watt)
103,3,6:38,2,9,SEA 38,10,14,Kenneth Walker up the middle for 2 yards (tackle by Zach Allen and Jonathan Ledbetter)
104,3,5:50,3,7,SEA 40,10,14,"Penalty on SEA: Delay of Game, 5 yards (accepted) (no play)"
105,3,5:38,3,12,SEA 35,10,14,"Geno Smith pass complete short middle to Tyler Lockett for 12 yards (tackle by Zaven Collins). Penalty on Zaven Collins: Unnecessary Roughness / Defense, 15 yards (accepted) "
106,3,5:10,1,10,ARI 38,10,14,Geno Smith pass complete short right to Will Dissly for 13 yards (tackle by Isaiah Simmons)
107,3,4:45,1,10,ARI 25,10,14,Geno Smith pass complete short right to D.K. Metcalf for 9 yards
108,3,4:18,2,1,ARI 16,10,14,Kenneth Walker left end for no gain (tackle by Budda Baker and Zaven Collins)
109,3,3:51,3,1,ARI 16,10,14,Kenneth Walker up the middle for 3 yards (tackle by Isaiah Simmons)
110,3,3:17,1,10,ARI 13,10,14,Kenneth Walker left tackle for 4 yards (tackle by Jalen Thompson and Jonathan Ledbetter)
111,3,2:57,2,6,ARI 9,10,14,Geno Smith pass incomplete short middle intended for Will Dissly (defended by Ben Niemann)
112,3,2:48,3,6,ARI 9,16,14,"Geno Smith pass complete short left to Tyler Lockett for 9 yards, touchdown"
113,3,2:43,0,0,ARI 15,17,14,Jason Myers kicks extra point good
114,3,2:43,0,0,SEA 35,17,14,"Jason Myers kicks off 65 yards, touchback."
115,3,2:43,1,10,ARI 30,17,14,Kyler Murray right end for no gain (tackle by Uchenna Nwosu)
116,3,2:09,2,10,ARI 30,17,14,Eno Benjamin up the middle for 2 yards (tackle by Cody Barton)
117,3,1:37,3,8,ARI 32,17,14,Kyler Murray pass complete short right to Rondale Moore for 11 yards (tackle by Michael Jackson)
118,3,1:15,1,10,ARI 43,17,14,Kyler Murray sacked by Bruce Irvin for -7 yards
119,3,0:33,2,17,ARI 36,17,14,Kyler Murray scrambles up the middle for 7 yards (tackle by Tariq Woolen and Ryan Neal)
120,4,15:00,3,10,ARI 43,17,14,Kyler Murray sacked by Shelby Harris for -9 yards
121,4,14:26,4,19,ARI 34,17,14,"Andy Lee punts 50 yards, recovered by DeeJay Dallas at SEA-19 and returned for 47 yards"
122,4,14:18,1,10,SEA 19,17,14,Kenneth Walker right end for 4 yards (tackle by Marco Wilson)
123,4,13:44,2,6,SEA 23,17,14,Geno Smith pass complete short right to Colby Parkinson for 10 yards (tackle by Isaiah Simmons)
124,4,13:09,1,10,SEA 33,17,14,Kenneth Walker up the middle for 8 yards (tackle by Ben Niemann)
125,4,12:42,2,2,SEA 41,17,14,Kenneth Walker up the middle for 1 yard (tackle by Budda Baker)
126,4,11:59,3,1,SEA 42,17,14,Kenneth Walker right tackle for 4 yards (tackle by Victor Dimukeje and Isaiah Simmons)
127,4,11:30,1,10,SEA 46,17,14,Kenneth Walker up the middle for 3 yards (tackle by Cameron Thomas)
128,4,11:03,2,7,SEA 49,17,14,Geno Smith pass incomplete short right intended for D'Wayne Eskridge
129,4,10:58,3,7,SEA 49,17,14,Geno Smith scrambles up the middle for 18 yards (tackle by Antonio Hamilton)
130,4,10:12,1,10,ARI 33,17,14,Geno Smith left end for 12 yards (tackle by Budda Baker)
131,4,9:30,1,10,ARI 21,17,14,Geno Smith pass complete short middle to Travis Homer for 1 yard (tackle by Zaven Collins and Markus Golden)
132,4,8:42,2,9,ARI 20,17,14,Geno Smith pass complete short left to D.K. Metcalf for 7 yards (tackle by Byron Murphy)
133,4,8:08,3,2,ARI 13,17,14,Kenneth Walker up the middle for 12 yards (tackle by Jalen Thompson and Zaven Collins)
134,4,7:35,1,1,ARI 1,23,14,"Kenneth Walker up the middle for 1 yard, touchdown"
135,4,7:32,0,0,ARI 15,24,14,Jason Myers kicks extra point good
136,4,7:32,0,0,SEA 35,24,14,"Jason Myers kicks off 65 yards, touchback."
137,4,7:32,1,10,ARI 25,24,14,James Conner left end for 7 yards (tackle by Tariq Woolen)
138,4,7:09,2,3,ARI 32,24,14,"Penalty on Kelvin Beachum: False Start, 5 yards (accepted) (no play)"
139,4,7:09,2,8,ARI 27,24,14,Kyler Murray pass complete to James Conner for 6 yards (tackle by Coby Bryant)
140,4,6:44,3,2,ARI 33,24,14,James Conner up the middle for 5 yards (tackle by Josh Onujiogu)
141,4,6:25,1,10,ARI 38,24,14,Kyler Murray pass complete short right to Rondale Moore for 6 yards (tackle by Coby Bryant)
142,4,6:12,2,4,ARI 44,24,14,Kyler Murray pass complete short right to Rondale Moore for 10 yards (tackle by Coby Bryant)
143,4,5:45,1,10,SEA 46,24,14,"Kyler Murray pass complete to Rondale Moore for no gain. Rondale Moore fumbles (forced by Coby Bryant), recovered by Jordyn Brooks at 50 Replay Assistant challenged the fumble ruling, and the original play was overturned. Kyler Murray pass incomplete short right intended for Rondale Moore (defended by Coby Bryant)"
144,4,5:49,2,10,SEA 46,24,14,Eno Benjamin up the middle for 5 yards (tackle by Josh Jones)
145,4,5:21,3,5,SEA 41,24,14,James Conner left tackle for 14 yards (tackle by Jordyn Brooks)
146,4,4:56,1,10,SEA 27,24,14,Kyler Murray pass incomplete short right
147,4,4:47,2,10,SEA 27,24,14,Kyler Murray pass complete short right to Rondale Moore for 11 yards (tackle by Coby Bryant)
148,4,4:21,1,10,SEA 16,24,14,Kyler Murray pass incomplete short right intended for Rondale Moore
149,4,4:17,2,10,SEA 16,24,14,Kyler Murray pass complete short right to James Conner for 8 yards (tackle by Jordyn Brooks and Quandre Diggs)
150,4,3:53,3,2,SEA 8,24,14,"Penalty on Uchenna Nwosu: Defensive Offside, 4 yards (accepted) (no play)"
151,4,3:53,1,4,SEA 4,24,14,Greg Dortch left end for 3 yards (tackle by Josh Jones)
152,4,3:35,2,1,SEA 1,24,14,"Kyler Murray pass complete to DeAndre Hopkins for no gain, touchdown. Penalty on Robbie Anderson: False Start, 5 yards (accepted) (no play)"
153,4,3:35,2,6,SEA 6,24,20,"Kyler Murray pass complete short middle to Zach Ertz for 6 yards, touchdown"
154,4,3:32,0,0,SEA 15,24,21,Matt Prater kicks extra point good
155,4,3:32,0,0,ARI 35,24,21,"Matt Prater kicks off 62 yards, returned by D'Wayne Eskridge for 12 yards (tackle by Kamu Grugier-Hill)"
156,4,3:30,1,10,SEA 15,24,21,Geno Smith pass complete short right to Noah Fant for 51 yards (tackle by Budda Baker)
157,4,2:41,1,10,ARI 34,24,21,Kenneth Walker right end for 8 yards (tackle by Zach Allen)
158,4,2:34,2,2,ARI 26,24,21,"Penalty on J.J. Watt: Encroachment, 5 yards (accepted) (no play)"
159,4,2:34,1,10,ARI 21,24,21,Kenneth Walker up the middle for 4 yards (tackle by Leki Fotu and Markus Golden)
160,4,2:29,2,6,ARI 17,24,21,Kenneth Walker right end for 12 yards (tackle by Budda Baker)
161,4,2:20,1,5,ARI 5,30,21,"Kenneth Walker right end for 5 yards, touchdown"
162,4,2:14,0,0,ARI 15,31,21,Jason Myers kicks extra point good
163,4,2:14,0,0,SEA 35,31,21,"Jason Myers kicks off 68 yards, returned by Greg Dortch for 29 yards (tackle by Travis Homer)"
164,4,2:09,1,10,ARI 26,31,21,Kyler Murray sacked by Uchenna Nwosu for -6 yards
165,4,2:00,2,16,ARI 20,31,21,"Kyler Murray sacked by. Kyler Murray fumbles, recovered by Kyler Murray at ARI-15 (tackle by L.J. Collier)"
166,4,1:24,3,21,ARI 15,31,21,Kyler Murray pass complete short middle to Zach Ertz for 11 yards (tackle by Jordyn Brooks)
167,4,1:15,4,10,ARI 26,31,21,"Penalty on Billy Price: False Start, 5 yards (accepted) (no play)"
168,4,1:05,4,15,ARI 21,31,21,Kyler Murray pass incomplete deep middle intended for Zach Ertz (defended by Jordyn Brooks)
169,4,1:00,1,10,ARI 21,31,21,Geno Smith kneels for -1 yards
170,4,0:34,2,11,ARI 22,31,21,Geno Smith kneels for -1 yards
